Date, Open Price, High Price, Low Price, Last Traded Price , Close Price, Total Traded Quantity, Turnover (in Lakhs)
26-Nov-12,378.8,378.8,371.2,371.5,372.4,542466,2032.12
23-Nov-12,375.5,377.9,371.1,375.55,375.35,848169,3176.49
22-Nov-12,378.9,380.4,372.45,374.9,376.1,1132902,4263.7
21-Nov-12,370.5,380.6,367.3,376.05,375.7,1604061,6020.76
20-Nov-12,374.65,376.25,365,370,369.1,923030,3418.26
19-Nov-12,371,375.8,366.8,370.9,371.9,1238587,4596.63
16-Nov-12,370,383.85,366.7,370,371.1,2825970,10632.99
15-Nov-12,375.05,379.7,365.3,368,368.1,880961,3256.89
13-Nov-12,379.5,381.7,375.5,376,377.3,155514,588.64
12-Nov-12,381.65,385,375.7,379.45,379.2,964048,3664.42
9-Nov-12,383.95,389.2,379.2,382.4,383.2,1778063,6834.35
8-Nov-12,383.7,389,382,383.95,383.8,1450358,5583.56
7-Nov-12,385.8,395.2,384.75,386.5,386.65,2897137,11333.96
6-Nov-12,382,389.7,380.5,385.75,386.55,2524394,9753.78
5-Nov-12,387.05,392.95,379.1,379.9,380.35,1349306,5188.45
2-Nov-12,393.9,399.9,387,387.55,388.85,1779379,7006.83
1-Nov-12,386.6,394.75,382.6,391.9,391.95,1772036,6888.73
31-Oct-12,377.8,392.2,372,387.9,388.35,1660695,6344.21
30-Oct-12,387.25,392,375.1,379.65,379.85,861050,3293.08
29-Oct-12,387.4,396.3,384.25,388.5,388.5,1124215,4390.14
26-Oct-12,384.55,389,380.3,386.55,386.1,900920,3466.51
25-Oct-12,392.9,394.85,381.95,387.75,387.3,2669564,10351.56
23-Oct-12,404.8,404.8,389.65,390.15,390.75,1389802,5494.59
22-Oct-12,406.75,406.75,398.35,399.4,400.45,1935785,7770
19-Oct-12,415,417,405.1,406.2,407.5,1025859,4205.53
18-Oct-12,412.9,421.05,405,418.75,417.15,1689982,6958.95
17-Oct-12,415,416.8,410,413.15,412.8,1344058,5542.43
16-Oct-12,424.5,424.5,411.75,413.1,412.35,1254063,5215.84
15-Oct-12,420,423.9,417.15,421,421.8,845586,3559.89
12-Oct-12,418,428,416,417.65,418,1977367,8354.62
11-Oct-12,418.25,422,415,419.15,418.35,1745669,7304.76
10-Oct-12,420.4,429.55,415,416,416.1,1969946,8307.93
9-Oct-12,423.8,432,420.1,423.95,424.35,2222722,9481.43
8-Oct-12,419.5,424.65,415.7,421,420.1,2916601,12259.04
5-Oct-12,422.9,422.9,333,416.5,416.4,2713927,11240.72
