Date, Open Price, High Price, Low Price, Last Traded Price , Close Price, Total Traded Quantity, Turnover (in Lakhs)
12-Mar-13,915,929.95,913.4,915.15,916.85,1989554,18307.4
11-Mar-13,905.9,921.9,895.15,915.5,912.85,1469585,13448
8-Mar-13,894.7,906.85,890,906.55,904.2,1233142,11070.36
7-Mar-13,871,892.6,869.3,891,885.6,1920684,16837.68
6-Mar-13,896.5,898.6,873.55,880,878,1788487,15820.37
5-Mar-13,885.2,909.1,880.45,897,897.55,1893918,16949.04
4-Mar-13,883.2,890,874,887.85,885.5,2985276,26388.5
1-Mar-13,873,892.25,862.25,886.95,887.1,2885915,25545.81
28-Feb-13,895.25,903,866,875.5,873.7,4250709,37535.82
27-Feb-13,867,899,850,895,892.8,1853353,16292.62
26-Feb-13,893,893,859.25,867,865.75,1051249,9226.44
25-Feb-13,897,899,887.4,896.55,894.8,1157766,10368.41
22-Feb-13,885.25,899,874.5,891,895.25,1463185,13010.18
21-Feb-13,894,898,883.1,892,885.7,1902256,16946.73
20-Feb-13,905.05,910.85,895.8,899.4,898.5,1502836,13529.74
19-Feb-13,892,900,892,899,899.2,657982,5905.6
18-Feb-13,895.05,900,890,895,892.35,799300,7142.63
15-Feb-13,897.2,903.75,887.05,893,897.95,1635794,14692.9
14-Feb-13,898.9,905,892.55,899.05,900.8,1646977,14815.76
13-Feb-13,885.9,901.9,883.25,899.8,897,901009,8069.8
12-Feb-13,881.25,887.05,877.5,887,884.5,595673,5249.35
11-Feb-13,890,891.95,877.05,883,882.5,1070484,9453.75
8-Feb-13,900,906.5,876.45,883.25,884.6,3187279,28465.03
7-Feb-13,882.25,899,882.25,897.3,896.6,885119,7890.29
6-Feb-13,889.25,893.5,879.35,887.05,885.15,1101810,9754.7
5-Feb-13,876.35,891.9,875.3,886.1,887.1,699317,6190.6
4-Feb-13,888.25,890,879,885,883.9,955508,8444.67
1-Feb-13,887.05,899.6,881.2,888.4,886.1,699338,6214.69
31-Jan-13,894,900.05,885.15,891.85,889.25,1139362,10166.97
30-Jan-13,902.25,903.85,886,895.4,894.5,709330,6341.15
29-Jan-13,905,910,895,898,898.6,1503832,13554.96
28-Jan-13,903.05,918.8,899,900,904.9,1327370,12098.04
25-Jan-13,880,904.4,867.5,899.1,901.5,1313393,11722.44
24-Jan-13,881.85,884.9,851,877,877.3,1136048,9882.01
23-Jan-13,884.05,894.3,875.45,880.05,881.95,926678,8195.77
22-Jan-13,880,895.75,880,885.25,883.65,732310,6503.14
21-Jan-13,886.1,890.1,871.2,882.05,882.1,863338,7585.5
18-Jan-13,904.25,905,866.65,884.9,886,2964557,26138.6
17-Jan-13,900.25,909,892,903.25,900.95,1200121,10825.51
16-Jan-13,930.1,931,898,900,900.7,1174661,10678.33
15-Jan-13,942.4,946.25,927.4,927.95,929.3,1292411,12092.26
14-Jan-13,935.55,948.5,931.05,934.3,935,626416,5868.44
11-Jan-13,963.3,965,929.85,931.65,937.9,974769,9207.75
10-Jan-13,969.8,974,953.9,959,961.3,759468,7313.99
9-Jan-13,958,974.8,956.95,963.35,964.45,1177010,11393.55
8-Jan-13,957,963.45,952.3,957.25,958.3,884601,8479.13
7-Jan-13,947.8,957.75,939.95,953,954.15,1261956,12026.26
4-Jan-13,932.65,943.7,929.35,943,941.25,957108,8971.15
3-Jan-13,943,943,932.1,933,936.4,951452,8908.8
2-Jan-13,945,947.85,933.5,936.75,938.6,1030136,9664.42
1-Jan-13,937,944,934.9,942.1,941.8,385110,3622.41
31-Dec-12,924,934.35,924,932.3,931.65,427311,3970.92
28-Dec-12,935,938,920.1,924.8,924.6,643237,5967.87
27-Dec-12,944.7,951.7,925.1,931.65,930.35,1206964,11274.5
26-Dec-12,937.7,950,937.7,944.5,944.65,428154,4047.5
24-Dec-12,946,948.1,935,935.9,937.65,626621,5907.18
21-Dec-12,951,952,934.35,937,937.55,622306,5857.02
20-Dec-12,971,971,948.1,950.05,953.15,678579,6489.5
19-Dec-12,975,976,964,968,968,835806,8101.57
18-Dec-12,966.5,973.5,963.1,964.95,967.2,1392892,13499.97
17-Dec-12,940,967.55,940,959.5,960.25,1467945,14112.07
14-Dec-12,940,954.9,940,952.55,952.1,1197663,11366.3
13-Dec-12,950.05,956.8,937.1,941,942.35,1083107,10282.58
12-Dec-12,932.35,954.3,932.35,950,949.5,2944617,27888.72
11-Dec-12,930.05,934.8,923.6,928.25,929.75,936787,8706.01
10-Dec-12,942,942,923.7,927.95,929.3,711227,6610.02
7-Dec-12,930.5,949.4,930.5,938,939.2,1317299,12416.17
6-Dec-12,934.5,938,913.9,931.5,928.85,1583754,14632.39
5-Dec-12,941.25,946.9,928.3,932.05,930.1,1029022,9612.29
4-Dec-12,954,957,936.7,938,938.7,700846,6607
3-Dec-12,949.9,965.5,948.95,955.25,957.65,1253871,12027.38
30-Nov-12,934,951,925,949.35,947,1483203,13940.12
29-Nov-12,929,942.95,922.15,931.8,933.9,2394531,22371.15
27-Nov-12,928.25,937,922.5,927,928.35,1591855,14811.31
26-Nov-12,957.7,960.65,920.05,921.5,922.05,2063644,19227.2
23-Nov-12,955.25,957.55,947.4,952.75,954.05,630591,6009.37
22-Nov-12,946.1,959,939.7,954.9,955.35,1230032,11702.54
21-Nov-12,942.8,950.9,936.15,942.5,944.05,1602032,15141.98
20-Nov-12,912.7,942.4,912.7,938.6,938.5,2540040,23580.52
19-Nov-12,895,913.4,895,910,908.8,1298564,11787.45
16-Nov-12,898,911.7,891.1,892.85,894.45,790349,7122.6
15-Nov-12,902,905.1,890.15,904,901.65,775415,6957.71
13-Nov-12,904,909.5,902,907.05,906.75,125793,1140.55
12-Nov-12,913,917.6,900.05,905,905.6,595382,5402.49
9-Nov-12,914.1,923.9,906.6,910.95,909.4,513328,4694.92
8-Nov-12,910.15,923.5,908.2,913.3,914.1,684201,6270.08
7-Nov-12,915,928,912,919.2,919.6,919132,8472.86
6-Nov-12,906,920.9,903.2,916.1,914.95,713761,6499.55
5-Nov-12,918,919.9,906.4,911,910.5,542823,4953.24
2-Nov-12,909.9,921,906.35,920,917.45,1726927,15833.92
1-Nov-12,887,903.9,879.5,903.7,899.8,1354111,12093.71
31-Oct-12,876,889,876,884.5,884.45,1109566,9813.27
30-Oct-12,892.45,899,867.4,872.25,873.65,1210803,10690.84
29-Oct-12,882.9,899.7,882.9,887.85,888.85,1335958,11912.68
26-Oct-12,859,884.8,859,883.65,880.9,2316150,20271.44
25-Oct-12,832.75,863.35,828.65,862,857.9,3340598,28323.52
23-Oct-12,839,839.05,824.4,827,828.6,699764,5796.86
22-Oct-12,821.75,839.55,819.1,833.85,834.6,1123892,9366.53
19-Oct-12,838,838.1,821,821.3,823.75,956898,7913.62
18-Oct-12,830.25,840.55,823.5,838,837.1,1217988,10135.09
17-Oct-12,833.8,834.1,819,824.7,826.65,1918361,15822.57
16-Oct-12,860,865.7,823,829,825.45,1492002,12506.1
15-Oct-12,856,863,851.55,857.3,858,671713,5762.45
12-Oct-12,850,862,850,854.7,854.2,486523,4164.17
11-Oct-12,853,857.8,842.85,853.95,850.35,1006237,8525.26
10-Oct-12,861,865.3,849,850.05,851.75,664358,5686.85
9-Oct-12,870,875.55,862.85,869,869.2,882968,7680.62
8-Oct-12,869,871.2,860.15,866.1,865.7,833457,7211.31
5-Oct-12,861,880,701,869,869,2396436,20666.41
4-Oct-12,872,876.45,854.05,860,858.45,949315,8192.34
3-Oct-12,865.7,876.85,863.9,869.65,869.9,1336954,11653.25
1-Oct-12,864,872,858.6,862.7,863.65,1358396,11740.53
28-Sep-12,853.75,872.5,853.75,863.85,864.7,1916212,16582.54
27-Sep-12,851.9,869.95,845,846.55,852.2,2943239,25305.49
26-Sep-12,843.25,859.7,837.85,846.4,849.8,2246712,19104.85
25-Sep-12,842.3,852.45,831,846,846.05,1527430,12882.63
24-Sep-12,812,844.3,812,839,839.1,2170709,18048.46
21-Sep-12,793.85,823.8,790.5,812,808.9,3034929,24627.74
20-Sep-12,786.25,802.55,780.95,783.1,784.6,1333046,10563.26
18-Sep-12,789.95,807,789.85,797.5,798.25,1728950,13824.67
17-Sep-12,789.8,795.45,777.3,788.25,792,1650273,13045.24
14-Sep-12,760,787.6,760,776,777.2,1896130,14717.62
13-Sep-12,760.2,762.5,752,755,755.75,544505,4117.64
12-Sep-12,766,767.9,757.6,762.8,762.95,673526,5133.36
11-Sep-12,760.1,766,757.1,762,762.4,723793,5515.85
