Date, Open Price, High Price, Low Price, Last Traded Price , Close Price, Total Traded Quantity, Turnover (in Lakhs)
4-Jun-12,488,498.5,485.05,498.1,495.65,2840242,13937.28
1-Jun-12,504,507.15,490,490.15,490.4,2927187,14559.24
31-May-12,496,508.9,495.35,508,506.2,4759780,23959.33
30-May-12,500.05,505.4,496.55,500.05,500.65,2541820,12735.36
29-May-12,510.15,511.95,502.1,504.65,504.95,2643256,13401.09
28-May-12,501.2,510.6,500,508.45,508.75,3051713,15403.89
25-May-12,499.8,503.15,495.6,501,500,2798643,13983.59
24-May-12,493,502.7,485,501,499.7,2884811,14308.36
23-May-12,490,492.9,482.2,487,487.2,3173972,15436.93
22-May-12,503.8,505,486.95,488.85,489.25,2774203,13715.45
21-May-12,500.25,507.85,493.95,494.4,497.45,2135585,10702.28
18-May-12,489.8,503.9,489,503,500.55,2403604,11916.4
17-May-12,497,506.5,495,495,497.8,2904630,14558.87
16-May-12,494,498.7,486,496.65,495.2,4240218,20884.17
15-May-12,496,504.45,496,498.5,499.1,2004866,10037.31
14-May-12,510.75,511.8,494.05,499.2,500.55,2758712,13835.75
11-May-12,513.25,520,508.2,508.5,510.55,2012521,10354.2
10-May-12,511.05,522.9,510,518.8,517.5,3021095,15649.31
9-May-12,513.7,522.6,505.4,511.45,512.65,3755998,19321.38
8-May-12,532.9,536.4,513.25,513.55,515.35,2820770,14750.69
7-May-12,531.9,534.55,516.4,534,532.25,4178172,21928.35
4-May-12,551.2,553.7,534.65,535.25,537.5,3087972,16750.19
3-May-12,545.5,558,545.45,552.5,554.05,3428637,18970.62
2-May-12,540.7,551,540.7,550.7,549.9,2244587,12312.48
30-Apr-12,543.8,549,540.35,542.55,542.5,1509755,8211.68
28-Apr-12,543.95,544.85,542.35,543.8,543.55,46322,251.79
27-Apr-12,542,546,534.2,538.65,541.15,1137255,6139.96
26-Apr-12,545,549.95,539,541,540.5,2334738,12690.46
25-Apr-12,544,549.5,538,546.55,546.65,2694597,14660.17
24-Apr-12,546.1,546.5,539.4,543,541.85,2190195,11878.07
23-Apr-12,551.95,556,543.3,545.1,545.35,2109412,11591.99
20-Apr-12,552.25,558,546.45,550.45,551.1,3931275,21731.15
