Date, Open Price, High Price, Low Price, Last Traded Price , Close Price, Total Traded Quantity, Turnover (in Lakhs)
1-Jul-13,2217.9,2285,2217,2280.2,2263.8,401124,9050.39
28-Jun-13,2166,2233.9,2166,2216.7,2218.85,420527,9249.72
27-Jun-13,2105,2179.15,2105,2168,2159.25,612087,13118.28
26-Jun-13,2107,2120,2081.2,2086.1,2095.85,344654,7238.39
25-Jun-13,2116,2126.95,2085,2103,2099.65,242637,5105.46
24-Jun-13,2111.1,2136.5,2080.15,2116.1,2103.05,190741,3999.24
21-Jun-13,2077,2130,2034.2,2115,2121.4,344330,7236.33
20-Jun-13,2055,2095.1,2052.25,2077,2077.65,293549,6090.81
19-Jun-13,2137,2143,2078.4,2093.8,2099.7,233753,4917.48
18-Jun-13,2147,2150,2120,2133.25,2130.95,189805,4050.22
17-Jun-13,2191.25,2204.9,2136.5,2150,2146.45,234619,5059.23
14-Jun-13,2168,2184.75,2154.25,2170.25,2175.85,221197,4809.8
13-Jun-13,2178.45,2199,2148.05,2152,2159.05,256052,5581.11
12-Jun-13,2183,2194.9,2165,2176.75,2178.45,318798,6947.09
11-Jun-13,2175.3,2204.85,2153,2184.95,2183.95,363503,7959.92
10-Jun-13,2197,2207.15,2171.25,2186.65,2181.5,309241,6754.08
7-Jun-13,2136.35,2199,2132,2195.1,2190.3,458985,10015.34
6-Jun-13,2147,2159.75,2121.1,2128,2137.85,362768,7802.18
5-Jun-13,2165,2173,2152,2156,2160.65,247939,5361.06
4-Jun-13,2128.5,2165.1,2120.7,2165,2157.1,362324,7793.72
3-Jun-13,2093.1,2129,2080.75,2115,2111.85,272325,5752.83
31-May-13,2100,2129.6,2085.3,2090.15,2092,350294,7368.16
30-May-13,2122.75,2132,2087.65,2109,2107.65,431141,9093.11
29-May-13,2109,2142.5,2085.05,2125,2122.75,285437,6034.08
28-May-13,2090,2132.4,2086,2117,2116.85,650043,13730.12
27-May-13,2066,2102.4,2062.7,2091.5,2090.95,346286,7241.1
24-May-13,2068,2071.05,2053.45,2064.9,2066.1,342628,7076.13
23-May-13,2060.75,2074.05,2033,2053,2051.45,399910,8209.65
22-May-13,2026,2073.4,2026,2054.8,2055.75,295263,6074.03
21-May-13,2055.1,2066.75,2013.75,2023,2020.85,541812,10979.86
20-May-13,2083,2103.1,2037.3,2040,2044.8,426826,8819.12
17-May-13,2126.8,2126.8,2072,2076.05,2078.3,248619,5177.03
16-May-13,2085.25,2144.6,2082.65,2117.6,2118.95,546032,11604.43
15-May-13,2034,2073.95,2034,2065,2065.3,751455,15487.29
14-May-13,2094,2120,2017.9,2027.9,2027.9,1101119,22656.97
13-May-13,2109,2152,2052.25,2077.3,2077.3,687285,14578.38
11-May-13,2042,2108.4,2042,2100.05,2091.7,94050,1956.8
10-May-13,1984,2029,1984,2020,2022.25,433919,8753.2
9-May-13,1999,2018,1981.2,1982,1986.95,189635,3790.98
8-May-13,1995.25,2003,1970,1995.1,1998.75,266876,5303.07
7-May-13,1992.3,2004.5,1973.45,2000,1991.9,221147,4394.43
6-May-13,2003.25,2015,1987,1990,1992.95,431404,8611.46
3-May-13,2005,2020,1998.05,1999.95,2001.45,112023,2244.5
2-May-13,2023.1,2035.9,2005.85,2010,2009.65,258750,5211.72
30-Apr-13,2000,2038.65,1984.95,2026.5,2028.2,461599,9324.81
29-Apr-13,1992,2018.9,1980,2000,1997.35,155864,3120.39
26-Apr-13,1990,2010,1973.4,1988,1990.85,489333,9757.01
25-Apr-13,1917.8,2000,1910,1982,1992.5,1084753,21478.14
23-Apr-13,1892,1917.35,1885.05,1909.05,1901.5,233351,4440.71
22-Apr-13,1905,1905,1859.1,1892,1886.35,209681,3934.92
18-Apr-13,1919,1919,1896,1902.6,1906.1,184417,3514.38
17-Apr-13,1917,1935,1864.3,1906,1907.9,221651,4225.53
16-Apr-13,1853.35,1936.45,1853.1,1924,1923.7,182606,3470.01
15-Apr-13,1904,1904,1845.25,1850.55,1852.65,127097,2380.99
12-Apr-13,1870,1921,1869.95,1920,1903.8,239899,4549.25
11-Apr-13,1905.1,1919.5,1873.65,1882,1885.15,540540,10198.87
10-Apr-13,1917.9,1918,1890.45,1900,1899.7,257755,4915.43
9-Apr-13,1935,1935.95,1903.05,1906.2,1916.5,570212,10936.28
8-Apr-13,1901,1949,1880,1944.9,1936.7,450096,8685.14
5-Apr-13,1873,1930,1873,1908,1911.55,614294,11728.22
4-Apr-13,1834.75,1904.75,1831.25,1893,1889.75,479378,9009.42
3-Apr-13,1844.9,1844.9,1831,1840,1837.85,194499,3574.71
2-Apr-13,1825,1844.05,1816.25,1838,1839.35,473675,8683.82
1-Apr-13,1779,1838.3,1768.25,1827,1825.9,379436,6863.96
28-Mar-13,1755.55,1787.9,1731.2,1768,1766.5,419974,7418.28
26-Mar-13,1756,1784.5,1753.2,1757,1763.15,213255,3759.54
25-Mar-13,1794,1796,1738.5,1756.9,1765.9,223909,3933.13
22-Mar-13,1760.25,1794.15,1748.05,1760,1752.1,207853,3674.95
21-Mar-13,1800,1806.65,1750,1759,1772.25,298233,5353.92
20-Mar-13,1783,1805,1780.85,1803,1800,248366,4459.9
19-Mar-13,1798.95,1810,1782,1788.95,1797.85,357701,6431.9
18-Mar-13,1791,1822.75,1785.65,1802,1802.9,310064,5585.1
